meeting_id,caption,speaker,caption_group_id,st,en
19,Most of the time you have the {disfmarker} yeah it's a sleeping remote control .,Project Manager,410,1083561,1088361
19,"{vocalsound} Yeah , sleeping .",Industrial Designer,411,1088561,1090361
19,"Ah , that's not the ecological part , yeah .",Marketing,412,1090561,1093201
19,That's true .,Project Manager,413,1093401,1094181
19,W that why we have the solar ti yeah .,Project Manager,413,1094381,1096661
19,{vocalsound} To compensate {gap} .,Industrial Designer,414,1096861,1098901
19,Solar .,Marketing,415,1099101,1099521
19,{vocalsound} Yeah .,Industrial Designer,416,1099721,1100861
19,Okay .,User Interface,417,1101061,1101421
19,So,Project Manager,418,1101621,1101741
19,"So , which number ?",Marketing,419,1101941,1103081
19,{disfmarker} three .,Project Manager,420,1103281,1104481
19,"{vocalsound} Easy to use , it's very relative but three it's fine , I think , it's reasonable three .",Industrial Designer,421,1104681,1110741
19,{vocalsound},Industrial Designer,421,1110941,1111661
19,Do you agree ?,Project Manager,422,1111861,1112701
19,Mm-hmm .,User Interface,423,1112901,1113381
19,Three ?,Project Manager,424,1113581,1114001
19,"Yeah , agree , agree .",User Interface,425,1114201,1115521
19,"So reasonably , is four , is one ?",Marketing,426,1115721,1117761
19,"Three f three for me , it's o it's okay .",Industrial Designer,427,1117961,1120421
19,"So , three .",Marketing,428,1120621,1121341
19,{gap},User Interface,429,1121541,1121841
19,{vocalsound} Four or three .,Industrial Designer,430,1122041,1123721
19,Maybe you can vote to see how many everybody gives and {disfmarker} no and just take the mean .,Industrial Designer,430,1123921,1129621
19,{vocalsound},User Interface,431,1129821,1130541
19,And what's your opinion ?,Project Manager,432,1130741,1132241
19,Will you give four ?,Industrial Designer,433,1132441,1133641
19,"Uh we wouldn't say , I mean , those are sort of agreed but this one would be more five to me .",Marketing,434,1133841,1139481
19,Five ?,Industrial Designer,435,1139681,1140041
19,"Yeah , so maybe if {disfmarker}",Industrial Designer,435,1140241,1142101
19,Uh w w what do y what uh {disfmarker} you compare with traditional uh um tr traditional controller ?,User Interface,436,1142301,1148301
19,Yeah .,Marketing,437,1148501,1148861
19,I think it's easier than traditional controller .,User Interface,438,1149061,1152001
19,"If you use traditional controller you have to put a button , but now you don't have to put button , you have {disfmarker} you just turn the turn the ball .",User Interface,438,1152201,1161501
19,Yeah but y you know {gap} {disfmarker},Industrial Designer,439,1161701,1163981
19,"There's two kind of balls ,",User Interface,440,1164181,1165801
19,So you have {disfmarker},Marketing,441,1166001,1167441
19,the smaller the the the {disfmarker} so you can c you can c you can control the scale .,User Interface,442,1167641,1172861
19,{vocalsound} yeah .,Marketing,443,1173061,1174201
19,"But in the traditional controller , how do {disfmarker} how can you control the scale ?",User Interface,444,1174401,1179621
19,Uh by pushing zero after after the first one .,Marketing,445,1179821,1182581
19,"You just push two button , zero and and one .",Industrial Designer,446,1182781,1185481
19,"Yeah ,",User Interface,447,1185681,1186041
19,And that's {disfmarker} {vocalsound},Industrial Designer,448,1186241,1188401
19,"yeah , yeah , y you you can do it , but you can also do it in the b if you you do not wa if you do not want to browsing all the channel you can just p there's also a button here .",User Interface,449,1188601,1199341
19,Yeah .,Marketing,450,1199541,1199901
19,Are there some buttons ?,Industrial Designer,451,1200101,1201541
19,Okay .,Industrial Designer,451,1201741,1202101
19,"Yeah , this function is just for your browsing , from one channel to th the next one , the next s sn s , the th the third one .",User Interface,452,1202301,1209921
19,It's not what you said previously .,Project Manager,453,1210121,1212221
19,Mm-hmm .,Marketing,454,1212421,1212901
19,Previously you said that turning this was the fine {disfmarker},Project Manager,455,1213101,1216881
19,"Yeah , if you're changing your mind .",Marketing,456,1217081,1219301
19,{gap},Industrial Designer,457,1219501,1219801
19,Fine to coarse .,Marketing,458,1220001,1220961
19,Fine to coarse .,Project Manager,459,1221161,1222121
19,"Yeah , yeah .",User Interface,460,1222321,1223101
19,And from ten to ten channels here .,Project Manager,461,1223301,1225401
19,"Y one to ten , ten to twelve , uh ten to t uh twenty .",User Interface,462,1225601,1228841
19,"Ten to twenty and this one , t one two three four five six , like this .",User Interface,462,1229041,1233361
19,Okay .,Project Manager,463,1233561,1233921
19,"Uh there's different scale , so you can you can choose how much do you want to sc",User Interface,464,1234121,1238981
19,Okay .,Marketing,465,1239181,1239541
19,"But this this has to stay on the table , right ?",Marketing,465,1239741,1242621
19,Mm-hmm .,User Interface,466,1242821,1243301
19,This has to stay on the table .,Marketing,467,1243501,1245361
19,{vocalsound} In fact on a flat place {disfmarker},Industrial Designer,468,1245561,1248501
19,I i this is just a base .,User Interface,469,1248701,1250201
19,You can just {disfmarker},User Interface,469,1250401,1251901
19,You can {disfmarker} {vocalsound},Industrial Designer,470,1252101,1254081
19,Yeah .,User Interface,471,1254281,1254641
19,Yeah but then uh when you turn turn it {disfmarker},Marketing,472,1254841,1257901
19,Oh {disfmarker},Project Manager,473,1258101,1259001
19,{vocalsound},User Interface,474,1259201,1259921
19,"{vocalsound} Yeah , no no , no .",Project Manager,475,1260121,1262041
19,You can't put it out .,Project Manager,475,1262241,1263561
19,"Oh ye yes , that's right .",Industrial Designer,476,1263761,1265321
19,Just {disfmarker} It's {disfmarker},Marketing,477,1265521,1267621
19,It's just your turning from the base .,Project Manager,478,1267821,1270101
19,You need to have everything in hand .,Project Manager,478,1270301,1272521
19,"If you want to turn , you can't use it and turn .",Project Manager,478,1272721,1275661
19,{vocalsound},User Interface,479,1275861,1276581
19,It's impossible .,Project Manager,480,1276781,1277801
19,{vocalsound},Project Manager,480,1278001,1278721
19,{vocalsound} Oh,Industrial Designer,481,1278921,1279821
19,You need to put it on and turn .,Project Manager,482,1280021,1281941
19,{vocalsound},Project Manager,482,1282141,1282861
19,Yeah .,Marketing,483,1283061,1283421
19,"You know tha that's the weak point ,",Marketing,483,1283621,1285781
19,{vocalsound} You use your y,User Interface,484,1285981,1287601
19,because with a traditional one you just have one hand .,Marketing,485,1287801,1291101
19,"Yeah , but nobody would be able to take it in the pocket and bring it in the kitchen and say I've lost the remote control .",Project Manager,486,1291301,1298681
19,my God .,Industrial Designer,487,1298881,1299361
19,{vocalsound},User Interface,488,1299561,1300281
19,{vocalsound} {gap} {vocalsound},Industrial Designer,489,1300481,1302341
19,{vocalsound} So th this is a d next generation controller .,User Interface,490,1302541,1306081
19,{vocalsound} Yeah .,User Interface,490,1306281,1307421
19,{vocalsound},User Interface,490,1307621,1308341
19,Nobody would take it .,Project Manager,491,1308541,1309861
19,{vocalsound},Project Manager,491,1310061,1310781
19,Sure .,Marketing,492,1310981,1311341
19,"{vocalsound} Yeah , you would never you would never lose this one , yeah .",Marketing,492,1311541,1315981
19,So nobody w will lost {disfmarker} lose it .,Project Manager,493,1316181,1318821
19,"{vocalsound} yeah maybe , maybe may",Industrial Designer,494,1319021,1321121
19,Yeah .,Marketing,495,1321321,1321681
19,{vocalsound},Project Manager,496,1321881,1322601
19,"it's the next prototype , maybe we cou",Industrial Designer,497,1322801,1325081
19,"{vocalsound} Okay okay , okay .",User Interface,498,1325281,1327141
19,S maybe we can change from th,Project Manager,499,1327341,1329081
19,Four .,Industrial Designer,500,1329281,1329641
19,"Maybe four , it's okay .",Industrial Designer,500,1329841,1331281
19,Four .,User Interface,501,1331481,1331841
19,Okay .,User Interface,501,1332041,1332401
19,Four ?,Project Manager,502,1332601,1332961
19,"Easy to use , four .",Project Manager,502,1333161,1334361
19,I'll put four .,Industrial Designer,503,1334561,1335461
19,Gonna say four .,Project Manager,504,1335661,1336621
19,Four .,Marketing,505,1336821,1337181
19,"Yeah , four it's more reasonable .",Industrial Designer,506,1337381,1339421
19,Uh it's even easier to {disfmarker} maybe .,Marketing,507,1339621,1342201
19,You can you can erase with this er yeah .,Industrial Designer,508,1342401,1344861
19,Ok,Marketing,509,1345061,1345181
19,Okay .,User Interface,510,1345381,1345741
19,Mm .,Marketing,511,1345941,1346181
19,"Yeah , four it's more reasonable , so .",Industrial Designer,512,1346381,1348721
19,"So it's nine ,",Industrial Designer,512,1348921,1349761
19,"So , average ?",Marketing,513,1349961,1350801
19,nine over three .,Industrial Designer,514,1351001,1352021
19,Three ?,User Interface,515,1352221,1352641
19,Three ?,Marketing,516,1352841,1353261
19,Trois .,Project Manager,517,1353461,1353881
19,Three .,Project Manager,517,1354081,1354501
19,{vocalsound},Project Manager,517,1354701,1355421
19,"Oh yeah , it's {gap} .",Industrial Designer,518,1355621,1356941
19,Trois .,User Interface,519,1357141,1357561
19,{vocalsound},User Interface,519,1357761,1358481
19,{vocalsound},Project Manager,520,1358681,1359401
19,"Okay , so {disfmarker}",Marketing,521,1359601,1360921
19,"It need maybe some wo further work , but it's {disfmarker}",Industrial Designer,522,1361121,1364601
19,"Yeah , especially on the easy to use",Marketing,523,1364801,1366961
19,"Yeah , uh s yeah .",Industrial Designer,524,1367161,1368241
19,Yeah .,User Interface,525,1368441,1368801
19,target .,Marketing,526,1369001,1369481
19,Might {disfmarker} it might be fine .,Industrial Designer,527,1369681,1371901
19,"So , th the project is accepted ?",Project Manager,528,1372101,1374081
19,Okay .,Marketing,529,1374281,1374641
19,Yeah .,User Interface,530,1374841,1375201
19,"Yeah , b I think {vocalsound} {disfmarker}",Industrial Designer,531,1375401,1377921
19,But I d m I think that it will be good to do some more work to transform this into a pineapple .,Project Manager,532,1378121,1383881
19,"Yeah , yeah .",Industrial Designer,533,1384081,1384861
19,Yeah .,User Interface,534,1385061,1385421
19,If you re we really want to have a fruitful remote control .,Project Manager,535,1385621,1389221
19,{vocalsound},Project Manager,535,1389421,1390141
19,Yeah .,User Interface,536,1390341,1390701
19,{vocalsound},Industrial Designer,537,1390901,1391621
19,{vocalsound} Okay .,User Interface,538,1391821,1392961
19,{vocalsound} So uh mm mm .,Project Manager,539,1393161,1394721
19,Mm .,Project Manager,539,1394921,1395161
19,That's the finance .,Industrial Designer,540,1395361,1396561
19,{vocalsound} Okay and we we had a project prototype presentation with the evaluation .,Project Manager,541,1396761,1401921
19,"So as we all agree to accept , under certain conditions , the prototype , we'll have look to the final sh financial view .",Project Manager,541,1402121,1409441
19,Yeah .,Industrial Designer,542,1409641,1410001
19,Mm .,User Interface,543,1410201,1410441
19,Okay .,User Interface,543,1410641,1411001
19,{vocalsound} So we need to calculate the production cost .,Project Manager,544,1411201,1414681
19,As I said in the first meeting we need to have so a remote control that would cost not more than twelve and point fifty Euros .,Project Manager,544,1414881,1422501
19,Mm-hmm .,Marketing,545,1422701,1423181
19,Mm-hmm .,User Interface,546,1423381,1423861
19,And if not {disfmarker} if it's not the case y you would have to redesign it .,Project Manager,547,1424061,1428741
19,Mm-hmm .,User Interface,548,1428941,1429421
19,Oh yeah .,Industrial Designer,549,1429621,1430161
19,Yeah .,User Interface,550,1430361,1430721
19,"So , just have a look at the {disfmarker} okay here is the Excel sheet , so",Project Manager,551,1430921,1435421
19,{vocalsound},Industrial Designer,552,1435621,1436341
19,so it has the energy source .,Project Manager,553,1436541,1438281
19,We have hand dynamo .,Project Manager,553,1438481,1439741
19,"No , we don't use that .",Project Manager,553,1439941,1441381
19,No .,Marketing,554,1441581,1441821
19,"We have battery , right ?",Project Manager,555,1442021,1443521
19,"Yeah , we have battery .",Industrial Designer,556,1443721,1445161
19,"Kinetic , we don't have it , I suppose ,",Project Manager,557,1445361,1447761
19,"No ,",Industrial Designer,558,1447961,1448201
19,but we have solar cells .,Project Manager,559,1448401,1449901
19,"um solar cells , yeah .",Industrial Designer,560,1450101,1451481
19,"Um , how many do y do you need , solar cells ?",Project Manager,561,1451681,1454441
19,"Do you think one would be enough , or {disfmarker} such as {vocalsound} as number of branches ?",Project Manager,561,1454641,1460341
19,Uh I think in each ball you have three {disfmarker},Industrial Designer,562,1460541,1463601
19,Three ?,Project Manager,563,1463801,1464221
19,"three uh yeah , three , yeah .",Industrial Designer,564,1464421,1466221
19,Three {gap} three solar cells .,Industrial Designer,564,1466421,1468281
19,"So , electronic .",Project Manager,565,1468481,1469501
19,Single simple chip on print ?,Project Manager,565,1469701,1471441
19,Just one would be necessary ?,Project Manager,565,1471641,1473381
19,"S s simple , simple , yeah .",Industrial Designer,566,1473581,1475261
19,One ?,Project Manager,567,1475461,1475761
19,Yeah .,Industrial Designer,568,1475961,1476321
19,Zero for the others .,Project Manager,569,1476521,1477781
19,"And sample sensor , sample speaker .",Project Manager,569,1477981,1480141
19,One ?,Project Manager,569,1480341,1480641
19,Mm .,Industrial Designer,570,1480841,1481081
19,"One maybe , yeah .",Industrial Designer,570,1481281,1482361
19,"As we have voice recognition , I think .",Project Manager,571,1482561,1484961
19,Yeah yeah yeah .,Industrial Designer,572,1485161,1486121
19,So the case .,Project Manager,573,1486321,1487101
19,Is it {disfmarker},Industrial Designer,574,1487301,1488381
19,{vocalsound} {vocalsound},Marketing,575,1488581,1490081
19,Is sh it {gap},Industrial Designer,576,1490281,1491121
19,So we are all already nineteen .,Marketing,577,1491321,1493241
19,Wooden .,Industrial Designer,578,1493441,1493921
19,{vocalsound},Industrial Designer,578,1494121,1494841
19,"{vocalsound} {vocalsound} Okay ,",Project Manager,579,1495041,1496961
19,{vocalsound},User Interface,580,1497161,1497881
19,"just keep on going , just to have an idea .",Project Manager,581,1498081,1500661
19,The solar cell is too expensive .,User Interface,582,1500861,1502841
19,{vocalsound},User Interface,582,1503041,1503761
19,{vocalsound},Industrial Designer,583,1503961,1504681
19,Yeah .,Marketing,584,1504881,1505241
19,{vocalsound},Marketing,584,1505441,1506161
19,Is {disfmarker} Yes a wooden pl I and that's {disfmarker},Industrial Designer,585,1506361,1509781
19,Well uh {disfmarker},Project Manager,586,1509981,1511181
19,"There's no wood , so plastic just only , I think .",Industrial Designer,587,1511381,1514381
19,"yeah , but what what about case ?",Project Manager,588,1514581,1516561
19,"Uncurved , flat , single curved , double curved .",Project Manager,588,1516761,1519701
19,I think it's more like double curved .,Project Manager,588,1519901,1522181
19,"That's gonna be double curved , yeah .",Marketing,589,1522381,1524661
19,"Double curve , yeah , double curve .",Industrial Designer,590,1524861,1527021
19,One ?,Project Manager,591,1527221,1527521
19,"One , you have .",Industrial Designer,592,1527721,1528681
19,{vocalsound} Uh wood ?,Project Manager,593,1528881,1530201
19,{vocalsound},Project Manager,593,1530401,1531121
19,"But it's {disfmarker} yeah , a a rubber uh {disfmarker}",Industrial Designer,594,1531321,1534621
19,Rather four buttons .,Marketing,595,1534821,1536081
19,Uh do we need special colour ?,Project Manager,596,1536281,1538081
19,"Oh no , interface .",Marketing,597,1538281,1539421
19,"Y maybe , two ?",Project Manager,598,1539621,1540521
19,We have two special colours .,Project Manager,598,1540721,1542461
19,"Yeah , yeah .",Industrial Designer,599,1542661,1543441
19,"Y y yeah , yeah .",Industrial Designer,599,1543641,1544661
19,"Yeah , yeah that's special colours , sure .",Marketing,600,1544861,1547441
19,Push button .,Project Manager,601,1547641,1548421
19,Mm .,User Interface,602,1548621,1548861
19,"Yeah , we have four .",User Interface,602,1549061,1550321
19,Five ?,Industrial Designer,603,1550521,1550881
19,{vocalsound} Five .,User Interface,604,1551081,1552221
19,{vocalsound},User Interface,604,1552421,1553141
19,Okay .,Project Manager,605,1553341,1553701
19,{vocalsound} Scroll wheel .,Project Manager,605,1553901,1555521
19,We don no .,Project Manager,605,1555721,1556381
19,No .,User Interface,606,1556581,1556821
19,It it's more like integrated scor .,Project Manager,607,1557021,1559121
19,"I think that this will be like a scroll wheel , actually .",Industrial Designer,608,1559321,1562801
19,No no .,User Interface,609,1563001,1563421
19,Yeah tha that's wheel .,Marketing,610,1563621,1565001
19,"Y you tu you turn you turn it , so {disfmarker}",Industrial Designer,611,1565201,1568021
19,"No no no , it {disfmarker} {vocalsound} Okay .",User Interface,612,1568221,1570981
19,"Yeah , maybe two scroll wheel , as we have the coarse coarse to fine scroll wheel .",Project Manager,613,1571181,1576161
19,Yeah .,Marketing,614,1576361,1576721
19,"Yeah , true .",Industrial Designer,615,1576921,1577701
19,"Yeah , yeah .",Industrial Designer,615,1577901,1578681
19,Yeah .,Industrial Designer,615,1578881,1579241
19,"Okay , yeah , yeah .",Industrial Designer,615,1579441,1580641
19,Scr,Industrial Designer,615,1580841,1581021
19,"So , no button supplements ?",Project Manager,616,1581221,1582901
19,I think the price is okay .,Marketing,617,1583101,1584721
19,No .,User Interface,618,1584921,1585161
19,Okay .,Project Manager,619,1585361,1585721
19,"Um , no .",Marketing,620,1585921,1586461
19,Okay we {disfmarker} I think we have problem .,Project Manager,621,1586661,1589421
19,{vocalsound},Project Manager,621,1589621,1590341
19,"L_C_ display , maybe .",Industrial Designer,622,1590541,1591861
19,Interface .,Industrial Designer,622,1592061,1592721
19,I think we s if we keep on adding things {disfmarker},Project Manager,623,1592921,1596101
19,It's okay .,Industrial Designer,624,1596301,1596961
19,{vocalsound} {gap} fine {gap} .,Industrial Designer,624,1597161,1599021
19,so we have to {disfmarker},Project Manager,625,1599221,1600781
19,Yeah w one of the m key point is solar cells .,Marketing,626,1600981,1603741
19,Maybe if w t if suppose if we change and we g put just one ?,Project Manager,627,1603941,1607541
19,Yeah .,Marketing,628,1607741,1608101
19,Has it changed .,Project Manager,629,1608301,1609261
19,{vocalsound},User Interface,630,1609461,1610181
19,"Yeah , it was stage one , so .",Industrial Designer,631,1610381,1612181
19,"No y i it did change , but",Marketing,632,1612381,1613941
19,Okay .,Project Manager,633,1614141,1614501
19,We have change the electronics to {disfmarker} from from the the the sample sensor to regular chip .,User Interface,634,1614701,1620701
19,Oh .,User Interface,634,1620901,1621141
19,just imagine we have {disfmarker},Marketing,635,1621341,1623321
19,So {disfmarker},Industrial Designer,636,1623521,1624421
19,"We have to delete the the sample sensor , I think .",User Interface,637,1624621,1627681
19,"Yeah , but we have {disfmarker} you {disfmarker} the the voice recognition ,",Project Manager,638,1627881,1632441
19,Yeah .,Marketing,639,1632641,1633001
19,no ?,Project Manager,640,1633201,1633441
19,Yeah but this one one of the feature we were not really {disfmarker},Marketing,641,1633641,1637721
19,Yeah it's the one it's {disfmarker},User Interface,642,1637921,1640021
19,Okay .,Project Manager,643,1640221,1640581
19,"m maybe we ha we have two versions , the first version , the basic version .",User Interface,644,1640781,1645341
19,"I think you can transform the wood into plastic , maybe .",Industrial Designer,645,1645541,1648961
19,Advanced version we have speak .,User Interface,646,1649161,1651081
19,Yeah .,Marketing,647,1651281,1651641
19,Because uh it seems that this can be {disfmarker},Industrial Designer,648,1651841,1654781
19,"Yeah , if {disfmarker}",Marketing,649,1654981,1656301
19,Or it would be better .,Project Manager,650,1656501,1657881
19,"yeah , wood into plastic and it it should be fine .",Industrial Designer,651,1658081,1661141
19,Plastic is free .,User Interface,652,1661341,1662361
19,{vocalsound},User Interface,652,1662561,1663281
19,Yeah .,Marketing,653,1663481,1663841
19,"{vocalsound} So , do we need special colour ?",Project Manager,654,1664041,1666741
19,"Yeah , that's one of the requirement .",Marketing,655,1666941,1669221
19,Because we have red .,Project Manager,656,1669421,1670681
19,"Yeah , red and yellow .",Industrial Designer,657,1670881,1672261
19,Red and yellow .,Project Manager,658,1672461,1673421
19,Wait .,User Interface,659,1673621,1673981
19,Fancy .,Industrial Designer,660,1674181,1674601
19,We we can we can we c {vocalsound},User Interface,661,1674801,1676841
19,We could turn we could turn everything in either yellow or black .,Marketing,662,1677041,1681001
19,yellow .,User Interface,663,1681201,1681681
19,"Black then is a regular colour , so .",Marketing,664,1681881,1684101
19,I think so we need {disfmarker} if we try to have a kind of,Project Manager,665,1684301,1687841
19,{gap},Industrial Designer,666,1688041,1688341
19,"Yeah , one .",Marketing,667,1688541,1689261
19,pineapple bee .,Project Manager,668,1689461,1690361
19,{vocalsound},Project Manager,668,1690561,1691281
19,{vocalsound},Industrial Designer,669,1691481,1692201
19,Yeah .,Marketing,670,1692401,1692761
19,So push button then it's it's the next expensive one .,Marketing,670,1692961,1696201
19,Yeah .,Project Manager,671,1696401,1696761
19,An but we have integrated scroll wheel with push dut button .,Project Manager,671,1696961,1700621
19,And I think this is one .,Project Manager,671,1700821,1702321
19,Integrated scroll wheel push button,Project Manager,671,1702521,1704621
19,"Yeah , thi this might be .",Marketing,672,1704821,1706381
19,.,Project Manager,673,1706581,1706641
19,So we'll {disfmarker} we have only one ?,Project Manager,673,1706841,1709241
19,And push button .,Project Manager,673,1709441,1710461
19,Close to .,Marketing,674,1710661,1711261
19,"So if we have all integrated i in the scroll wheel and push button , it's uh {disfmarker}",Project Manager,675,1711461,1716801
19,One .,Industrial Designer,676,1717001,1717301
19,"I can remove maybe f you have five with push buttons , so we can just , I dunno , try to modify some of them to have {disfmarker} yeah .",Industrial Designer,676,1717501,1725661
19,"Okay , so what's the bottleneck ?",Marketing,677,1725861,1727841
19,How about we change the sale ?,User Interface,678,1728041,1729841
19,Double curved .,Marketing,679,1730041,1730941
19,Double curve .,Industrial Designer,680,1731141,1731981
19,We can transform the double curve into single c yeah .,Industrial Designer,680,1732181,1735421
19,Something flat .,Project Manager,681,1735621,1736581
19,F some {disfmarker},Industrial Designer,682,1736781,1737921
19,"Yeah , but flat {disfmarker}",Marketing,683,1738121,1739801
19,S uncurved .,Project Manager,684,1740001,1740721
19,"Yeah , maybe not .",Project Manager,684,1740921,1742001
19,{vocalsound} Single curve {gap} .,Industrial Designer,685,1742201,1744181
19,"Case , what's the ca",Marketing,686,1744381,1745581
19,Yeah .,Project Manager,687,1745781,1746141
19,"Single curve should be fine , so .",Industrial Designer,688,1746341,1748381
19,"Oh , what {disfmarker} {vocalsound}",Industrial Designer,688,1748581,1750681
19,Mm .,Project Manager,689,1750881,1751121
19,Nearly .,Project Manager,689,1751321,1751801
19,Ah we have one {disfmarker} {vocalsound},User Interface,690,1752001,1754401
19,And then one Euro left .,Marketing,691,1754601,1756041
19,{vocalsound},Industrial Designer,692,1756241,1756961
19,Um .,Marketing,693,1757161,1757401
19,"{vocalsound} Maybe don't bat no battery , only solar cells .",Project Manager,694,1757601,1761201
19,"{vocalsound} It's it's a bad idea , so .",Industrial Designer,695,1761401,1763801
19,{vocalsound},Industrial Designer,695,1764001,1764721
19,{vocalsound},User Interface,696,1764921,1765641
19,{vocalsound} Um {disfmarker},Marketing,697,1765841,1767521
19,{vocalsound} I think there's a problem with the push push button .,Project Manager,698,1767721,1771681
19,We only need maybe just one .,Project Manager,698,1771881,1773621
19,{vocalsound} Two ?,Industrial Designer,699,1773821,1774901
19,Just one .,Project Manager,700,1775101,1775701
19,One .,Industrial Designer,701,1775901,1776201
19,{vocalsound},Industrial Designer,701,1776401,1777121
19,{vocalsound},User Interface,702,1777321,1778041
19,{vocalsound},Marketing,703,1778241,1778961
19,{vocalsound} Yeah .,Project Manager,704,1779161,1780301
19,That's fine .,Industrial Designer,705,1780501,1781281
19,That's fine .,Industrial Designer,705,1781481,1782261
19,{vocalsound},Industrial Designer,705,1782461,1783181
19,Okay .,User Interface,706,1783381,1783741
19,Okay .,User Interface,706,1783941,1784301
19,{vocalsound} Agree .,User Interface,706,1784501,1785701
19,"So {vocalsound} yeah , you will have {disfmarker}",Project Manager,707,1785901,1788841
19,"So we have one button ,",Marketing,708,1789041,1790421
19,"{gap} One s one scroll wheel , so",Industrial Designer,709,1790621,1792601
19,one wheel .,Marketing,710,1792801,1793461
19,"So one button , and s scroll wheel with push button on it .",Project Manager,711,1793661,1797201
19,{vocalsound},Marketing,712,1797401,1798121
19,"{disfmarker} {vocalsound} And the vocal chord , it's fine .",Industrial Designer,713,1798321,1801861
19,{gap} It I th it's fine .,Industrial Designer,713,1802061,1803561
19,So {disfmarker},Project Manager,714,1803761,1804661
19,It's good they're not charging anything for that .,Marketing,715,1804861,1807861
19,{vocalsound},Marketing,715,1808061,1808781
19,{vocalsound},Industrial Designer,716,1808981,1809701
19,{vocalsound},User Interface,717,1809901,1810621
19,"So , yeah .",Project Manager,718,1810821,1811481
19,"It think we we've done good job , as the cost is",Project Manager,718,1811681,1814561
19,Cou could we have look {disfmarker},User Interface,719,1814761,1816861
19,twelve fifty e,Project Manager,720,1817061,1817901
19,Could we have look at the p the the prod the p the cost ?,User Interface,721,1818101,1821521
19,Yeah y actually it's wrong .,Marketing,722,1821721,1823401
19,We're not under twelve Euros and a half .,Marketing,722,1823601,1826061
19,"{vocalsound} Yeah , but it's under or equal .",Project Manager,723,1826261,1828961
19,It's not written .,Project Manager,723,1829161,1830241
19,Sometimes it's under or equal .,Project Manager,723,1830441,1832301
19,It's fine .,Industrial Designer,724,1832501,1833161
19,It's under or equal .,Industrial Designer,724,1833361,1834621
19,"It's fine , so {disfmarker}",Industrial Designer,724,1834821,1836441
19,Okay .,Marketing,725,1836641,1837001
19,Okay .,Marketing,725,1837201,1837561
19,{vocalsound},Project Manager,726,1837761,1838481
19,Okay .,User Interface,727,1838681,1839041
19,So let's say {disfmarker},User Interface,727,1839241,1840741
19,Twelve fifty .,Project Manager,728,1840941,1841781
19,Wha what {disfmarker},User Interface,729,1841981,1843241
19,"It's fine , twelve fifty uh {disfmarker}",Industrial Designer,730,1843441,1845841
19,yeah .,User Interface,731,1846041,1846401
19,Which part is the most expensive part ?,User Interface,731,1846601,1848941
19,{vocalsound},User Interface,731,1849141,1849861
19,Solar cells .,Marketing,732,1850061,1850841
19,"Yeah , I think .",Project Manager,733,1851041,1852001
19,"The solar cells , r is i is it ?",Industrial Designer,734,1852201,1854121
19,"Yeah , I think it's not t t",User Interface,735,1854321,1855941
19,"I think , yeah .",Project Manager,736,1856141,1857101
19,"But it would i be interesting for our marketing team , to make a lot of advertisement concerning these solar cells to be {disfmarker}",Project Manager,736,1857301,1865281
19,"Yeah , to be able to si to sell it .",Industrial Designer,737,1865481,1867641
19,Yeah .,Marketing,738,1867841,1868201
19,Cheaper .,User Interface,739,1868401,1868941
19,"That's nice argument ,",Marketing,740,1869141,1870461
19,"Yeah , with mi",Industrial Designer,741,1870661,1871501
19,but if it's it's still four our of twelve .,Marketing,742,1871701,1874281
19,"It's {disfmarker} it is really really uh really very very expensive , though .",Industrial Designer,743,1874481,1879161
19,Yeah .,Marketing,744,1879361,1879721
19,Maybe if uh {disfmarker} okay .,Industrial Designer,745,1879921,1881781
19,"Yeah but it will be technologically innova innovative , so .",Project Manager,746,1881981,1885581
19,{vocalsound},Project Manager,746,1885781,1886501
19,Okay .,User Interface,747,1886701,1887061
19,"Yeah , yeah .",Industrial Designer,748,1887261,1888041
19,Yeah but we just have one button .,Marketing,749,1888241,1890281
19,{vocalsound},Marketing,749,1890481,1891201
19,{vocalsound},Industrial Designer,750,1891401,1892121
19,{vocalsound},User Interface,751,1892321,1893041
19,"So it's easy to use and powerful , as the remote control a has only one button .",Project Manager,752,1893241,1898041
19,Easy .,Marketing,753,1898241,1898601
19,I don't know about powerful .,Marketing,753,1898801,1900541
19,Yeah .,Marketing,753,1900741,1901101
19,"Easy , powerful .",Project Manager,754,1901301,1902321
19,It's easy to use .,Industrial Designer,755,1902521,1903601
19,It's very easy to use .,Industrial Designer,755,1903801,1905181
19,{gap} {vocalsound},Industrial Designer,755,1905381,1906461
19,{vocalsound},User Interface,756,1906661,1907381
19,Mm .,Marketing,757,1907581,1907821
19,So I don't think we need to redesign the p the product .,Project Manager,758,1908021,1911381
19,No .,Industrial Designer,759,1911581,1911821
19,Uh that's what we've just done .,Marketing,760,1912021,1913941
19,"We've done it with {disfmarker} it is under the {disfmarker} if it was low , high or so .",Industrial Designer,761,1914141,1919481
19,Yeah .,Project Manager,762,1919681,1920041
19,Yeah .,Marketing,763,1920241,1920601
19,So {disfmarker},Project Manager,764,1920801,1921701
19,Um okay .,Marketing,765,1921901,1922441
19,Now {disfmarker},Project Manager,766,1922641,1923601
19,So {disfmarker} So what are we going to do with this project evaluation ?,Industrial Designer,767,1923801,1928181
19,So {disfmarker},Project Manager,768,1928381,1929281
19,Well I think we have just have to discuss if {disfmarker},Marketing,769,1929481,1932901
